"X","word","freq","sector","avg.freq"
"2357","asymmetrical",1,1,1
"2358","at&t",1,1,1
"22537","at&t",1,5,1
"2360","attacked",1,1,1
"17837","attacked",1,4,1
"2361","attackers",1,1,1
"8505","attackers",1,2,1
"2364","atuais",1,1,1
"2365","(audio",1,1,1
"2366","audio;",1,1,1
"2367","audio-podcast",1,1,1
"2368","audiovisual",1,1,1
"17843","audiovisual",1,4,1
"22548","audiovisual",1,5,1
"2369","""augmented-reality""",1,1,1
"2370","augmented-reality",1,1,1
"2371","aula",1,1,1
"2373","authoritarian",1,1,1
"8532","authoritarian",1,2,1
"13772","authoritarian",1,3,1
"2374","author(s)",1,1,1
"2375","authorship",1,1,1
"2376","automated",1,1,1
"8536","automated",1,2,1
"17849","automated",1,4,1
"2377","automatic",1,1,1
"22553","automatic",1,5,1
"26399","automatic",1,6,1
"2378","autonomia",1,1,1
"2379","autoria",1,1,1
"2380","avenues",1,1,1
"8541","avenues",1,2,1
"13775","avenues",1,3,1
"2382","avercamp",1,1,1
"2384","award",1,1,1
"8545","award",1,2,1
"2386","backstage",1,1,1
"2387","backward",1,1,1
"2388","bagatini",1,1,1
"2389","baieli",1,1,1
"2390","baielli",1,1,1
"2391","banned",1,1,1
"8565","banned",1,2,1
"2392","banning",1,1,1
"2393","barring",1,1,1
"8568","barring",1,2,1
"22575","barring",1,5,1
"2394","basso",1,1,1
"2395","beacon",1,1,1
"2396","begins",1,1,1
"8588","begins",1,2,1
"17878","begins",1,4,1
"22582","begins",1,5,1
"26415","begins",1,6,1
"2400","behest",1,1,1
"2401","being",1,1,1
"8592","being",1,2,1
"13793","being",1,3,1
"2402","beings",1,1,1
"13794","beings",1,3,1
"22585","beings",1,5,1
"26418","beings",1,6,1
"2405","belm",1,1,1
"2406","belo",1,1,1
"2411","bergmann",1,1,1
"2412","berlin",1,1,1
"17889","berlin",1,4,1
"22597","berlin",1,5,1
"2414","beth",1,1,1
"2416","bilateral/regional",1,1,1
"2417","bilge",1,1,1
"2419","biological",1,1,1
"2420","bird",1,1,1
"2421","blacklisting",1,1,1
"2423","bloggers",1,1,1
"2424","boldly",1,1,1
"2425","bolema",1,1,1
"2426","boletim",1,1,1
"2428","boundaries;",1,1,1
"2429","boycott",1,1,1
"22617","boycott",1,5,1
"2430","br/",1,1,1
"22618","br/",1,5,1
"2431","braga",1,1,1
"2432","brasileira",1,1,1
"2433","brauckhoff",1,1,1
"2435","breaks",1,1,1
"17924","breaks",1,4,1
"2436","broadcast",1,1,1
"8651","broadcast",1,2,1
"22626","broadcast",1,5,1
"2437","broadedn",1,1,1
"2439","brother",1,1,1
"2440","browsing",1,1,1
"2441","bucks",1,1,1
"2442","bulk--transfers4",1,1,1
"2444","bureaucrats",1,1,1
"2445","bush",1,1,1
"8666","bush",1,2,1
"2447","buy-",1,1,1
"2448","buyya",1,1,1
"2451","(ca)",1,1,1
"2452","cake3",1,1,1
"2453","california",1,1,1
"8670","california",1,2,1
"17957","california",1,4,1
"26455","california",1,6,1
"2457","candidacy",1,1,1
"2459","card",1,1,1
"2461","cari",1,1,1
"2462","carlini",1,1,1
"2464","cartografia",1,1,1
"2465","casos",1,1,1
"2466","castro",1,1,1
"2469","(category",1,1,1
"2471","(c&c)",1,1,1
"2472","ccdcoe",1,1,1
"2473","(cd)",1,1,1
"2474","cdns",1,1,1
"2475","censorship-resistance",1,1,1
"2476","censor-ware",1,1,1
"2477","centered",1,1,1
"8714","centered",1,2,1
"13841","centered",1,3,1
"22662","centered",1,5,1
"2478","-centered",1,1,1
"2480","cerny",1,1,1
"2483","chairperson",1,1,1
"2484","change;",1,1,1
"2488","charter)",1,1,1
"8749","charter)",1,2,1
"2490","chocolate",1,1,1
"2492","chunk",1,1,1
"2493","ciberntica",1,1,1
"2494","cientfica",1,1,1
"2495","cii-98/conf-601",1,1,1
"2497","circumstance",1,1,1
"8767","circumstance",1,2,1
"2500","citizens'",1,1,1
"2503","claise",1,1,1
"2506","claro",1,1,1
"2507","classic",1,1,1
"2508","classification)",1,1,1
"2510","classify",1,1,1
"22706","classify",1,5,1
"2511","claudio",1,1,1
"2512","closeness",1,1,1
"2515","coefficient",1,1,1
"2516","coexistence",1,1,1
"18044","coexistence",1,4,1
"2517","cognitiva",1,1,1
"2520","(cohesive",1,1,1
"2521","cohesiveness",1,1,1
"2522","coined",1,1,1
"8790","coined",1,2,1
"2523","colaborativa",1,1,1
"2524","cold",1,1,1
"18047","cold",1,4,1
"2525","coletiva",1,1,1
"2527","collections",1,1,1
"8793","collections",1,2,1
"22720","collections",1,5,1
"2528","college",1,1,1
"2532","com/i0sm6trenpul/can-trade-agreements--policies-promote-internet-freedom/",1,1,1
"2533","comma",1,1,1
"2534","command--control",1,1,1
"2535","commands",1,1,1
"2538","""comments",1,1,1
"2540","commissioners",1,1,1
"2544","committee's",1,1,1
"2546","communication)",1,1,1
"2549","compelled",1,1,1
"8840","compelled",1,2,1
"18089","compelled",1,4,1
"2551","competed",1,1,1
"8843","competed",1,2,1
"2552","competence;",1,1,1
"2554","competitiveness",1,1,1
"13903","competitiveness",1,3,1
"2558","complements",1,1,1
"18096","complements",1,4,1
"22743","complements",1,5,1
"2559","complexities",1,1,1
"13907","complexities",1,3,1
"18100","complexities",1,4,1
"2561","compose",1,1,1
"2562","comprehension",1,1,1
"22746","comprehension",1,5,1
"2563","computador",1,1,1
"2564","computation",1,1,1
"2565","computational",1,1,1
"2566","comum",1,1,1
"2567","comum_011",1,1,1
"2568","comunidades",1,1,1
"22753","comunidades",1,5,1
"2569","conceituais",1,1,1
"2570","conceive",1,1,1
"2571","concepes",1,1,1
"2572","concept-mapping",1,1,1
"2573","concepts)",1,1,1
"2574","concessions",1,1,1
"2575","conclude",1,1,1
"8870","conclude",1,2,1
"22759","conclude",1,5,1
"2576","concreteness",1,1,1
"2577","condio",1,1,1
"2579","conferncia",1,1,1
"22765","conferncia",1,5,1
"2580","confirm",1,1,1
"2581","confirmation",1,1,1
"2582","conflicts;",1,1,1
"2583","conformity",1,1,1
"2584","confront",1,1,1
"2587","congresses",1,1,1
"2588","congressman",1,1,1
"2589","conjunta",1,1,1
"2594","consent-based",1,1,1
"2597","consist",1,1,1
"8905","consist",1,2,1
"22778","consist",1,5,1
"2600","consolidation",1,1,1
"8908","consolidation",1,2,1
"18145","consolidation",1,4,1
"2603","construct",1,1,1
"8918","construct",1,2,1
"13945","construct",1,3,1
"2604","construindo",1,1,1
"2606","content;",1,1,1
"8924","content;",1,2,1
"2607","contentions",1,1,1
"22798","contentions",1,5,1
"2608","contexto",1,1,1
"2609","contextualizando",1,1,1
"2610","contextualized",1,1,1
"2611","continuada",1,1,1
"2615","contractors",1,1,1
"18160","contractors",1,4,1
"22805","contractors",1,5,1
"26595","contractors",1,6,1
"2617","contradict",1,1,1
"2618","contraponto",1,1,1
"2621","controversies",1,1,1
"2624","conveniently",1,1,1
"8937","conveniently",1,2,1
"2627","converges",1,1,1
"2629","conversations)",1,1,1
"2630","conveys",1,1,1
"2632","cooke",1,1,1
"2634","co-operate",1,1,1
"2637","cooperatively",1,1,1
"13967","cooperatively",1,3,1
"18172","cooperatively",1,4,1
"2641","cornerstones",1,1,1
"8953","cornerstones",1,2,1
"13970","cornerstones",1,3,1
"2644","cost)",1,1,1
"2646","cotidianas",1,1,1
"2647","cotidiano",1,1,1
"2648","counterpart",1,1,1
"2649","countries'",1,1,1
"2650","coupling",1,1,1
"2652","couto",1,1,1
"2653","covenants",1,1,1
"8972","covenants",1,2,1
"13983","covenants",1,3,1
"18189","covenants",1,4,1
"26620","covenants",1,6,1
"2657","crafted",1,1,1
"2658","crculo",1,1,1
"2661","creator",1,1,1
"2662","credits",1,1,1
"2663","crime)",1,1,1
"2665","crossing",1,1,1
"8991","crossing",1,2,1
"2666","(cs)",1,1,1
"2667","cuiab",1,1,1
"2668","cultura",1,1,1
"2669","culture;",1,1,1
"2671","currculo)",1,1,1
"2672","currculos",1,1,1
"2673","curriculum)",1,1,1
"2674","curso",1,1,1
"2675","customary",1,1,1
"9005","customary",1,2,1
"2676","customers;",1,1,1
"2678","cutting",1,1,1
"26634","cutting",1,6,1
"2679","cyber-attacks;",1,1,1
"2680","cyber-defense;",1,1,1
"2682","cyber-ethics",1,1,1
"2683","cyberrealm",1,1,1
"2684","cybersecurity;",1,1,1
"2685","""cyberspace""",1,1,1
"2686","cyber-theft",1,1,1
"2687","cyranek",1,1,1
"2689","damages",1,1,1
"2691","daniel",1,1,1
"2692","dare",1,1,1
"2694","(ddos)",1,1,1
"2697","(dec",1,1,1
"2698","decent",1,1,1
"9041","decent",1,2,1
"2701","decline8",1,1,1
"2702","decorrentes",1,1,1
"2707","defensive",1,1,1
"2708","defies",1,1,1
"2710","del",1,1,1
"2712","delays",1,1,1
"9076","delays",1,2,1
"2713","delay--sensitive",1,1,1
"2717","delicate",1,1,1
"2718","delighted",1,1,1
"2719","delineate",1,1,1
"9083","delineate",1,2,1
"2720","delineated",1,1,1
"2721","demanda",1,1,1
"2722","demanded",1,1,1
"9086","demanded",1,2,1
"2723","democracia",1,1,1
"2726","denied",1,1,1
"2727","denominated",1,1,1
"2728","departament",1,1,1
"2730","deriving",1,1,1
"2732","desafios",1,1,1
"2734","describing",1,1,1
"9123","describing",1,2,1
"22921","describing",1,5,1
"2736","desenho",1,1,1
"2740","desires",1,1,1
"22931","desires",1,5,1
"2743","deterrent",1,1,1
"2744","detrimental",1,1,1
"22941","detrimental",1,5,1
"2745","devastating",1,1,1
"9139","devastating",1,2,1
"2746","devoid",1,1,1
"2748","dictatorship",1,1,1
"2749","didtico",1,1,1
"2750","dieter",1,1,1
"2751","dieu",1,1,1
"2753","differentiate",1,1,1
"2754","digging",1,1,1
"2755","dignified",1,1,1
"14061","dignified",1,3,1
"26689","dignified",1,6,1
"2756","dilemma",1,1,1
"14063","dilemma",1,3,1
"2758","dimitropoulos",1,1,1
"2759","diplomats",1,1,1
"2760","directory-strucure",1,1,1
"2761","disadvantage",1,1,1
"9176","disadvantage",1,2,1
"2762","disbelief",1,1,1
"2763","disciplina",1,1,1
"2764","disciplinar",1,1,1
"2766","(discourses)",1,1,1
"2767","discover",1,1,1
"2768","disincentive",1,1,1
"22973","disincentive",1,5,1
"2769","disponveis",1,1,1
"2771","disrupting",1,1,1
"18306","disrupting",1,4,1
"2774","dissertao",1,1,1
"2775","distance-learning",1,1,1
"2776","distant",1,1,1
"9217","distant",1,2,1
"2780","disturbance",1,1,1
"14081","disturbance",1,3,1
"2781","diversities",1,1,1
"2782","divisions",1,1,1
"2783","(dns",1,1,1
"2786","docentes",1,1,1
"2787","doctrine",1,1,1
"9235","doctrine",1,2,1
"2788","documentary",1,1,1
"2790","dollars7",1,1,1
"2791","domestically",1,1,1
"9242","domestically",1,2,1
"14089","domestically",1,3,1
"2792","doomy",1,1,1
"2793","door",1,1,1
"2794","doubles",1,1,1
"2796","doutorado",1,1,1
"2797","(doutorado",1,1,1
"2798","dpuf",1,1,1
"2802","droit",1,1,1
"2803","dsps",1,1,1
"2804","(dsps1)",1,1,1
"2805","dual-use",1,1,1
"2806","durable",1,1,1
"9270","durable",1,2,1
"2809","duty-free",1,1,1
"2811","ead",1,1,1
"2812","eagers",1,1,1
"2814","earned",1,1,1
"2818","e-curriculum",1,1,1
"2819","ed-",1,1,1
"2821","editora",1,1,1
"2822","edt",1,1,1
"2823","educacionais",1,1,1
"2824","educacional",1,1,1
"2825","educadores",1,1,1
"2826","educared",1,1,1
"2827","educarede",1,1,1
"2828","educate",1,1,1
"23044","educate",1,5,1
"2829","educator",1,1,1
"2831","edu/~chris/research/doc/acsac12_disclosure",1,1,1
"2832","edu/~iiep/governance/taig/cantradepolicysetinformationfreefinal",1,1,1
"2833","effected",1,1,1
"2836","eighteen",1,1,1
"2837","ejrcito",1,1,1
"2838","elaborating",1,1,1
"18370","elaborating",1,4,1
"2839","elect",1,1,1
"2840","electing",1,1,1
"2842","elementcooperationis",1,1,1
"2845","embodies",1,1,1
"14129","embodies",1,3,1
"26750","embodies",1,6,1
"2849","emergindo",1,1,1
"2850","emergncia",1,1,1
"2851","emotions",1,1,1
"2854","empirical",1,1,1
"14134","empirical",1,3,1
"26757","empirical",1,6,1
"2855","employer",1,1,1
"9323","employer",1,2,1
"2859","encoded",1,1,1
"2864","endipe",1,1,1
"2866","end-user",1,1,1
"9342","end-user",1,2,1
"18396","end-user",1,4,1
"23083","end-user",1,5,1
"2869","engages",1,1,1
"18403","engages",1,4,1
"2874","enlarged",1,1,1
"2879","entrance",1,1,1
"2881","entrevista",1,1,1
"2882","entrusting",1,1,1
"2883","enunciated",1,1,1
"9360","enunciated",1,2,1
"2884","environments;",1,1,1
"9363","environments;",1,2,1
"2886","envisioned",1,1,1
"2887","equate",1,1,1
"18421","equate",1,4,1
"23106","equate",1,5,1
"2889","escolar",1,1,1
"2890","escolas",1,1,1
"2891","(escuela",1,1,1
"2892","espaos",1,1,1
"2894","estimate;",1,1,1
"2895","estimated",1,1,1
"9385","estimated",1,2,1
"23119","estimated",1,5,1
"2896","eu/rapid/press",1,1,1
"2897","//europa",1,1,1
"2898","evaluations",1,1,1
"2900","ever-increasing",1,1,1
"2901","evidences",1,1,1
"18444","evidences",1,4,1
"23131","evidences",1,5,1
"26796","evidences",1,6,1
"2902","evidentiate",1,1,1
"2903","evidentiated",1,1,1
"2904","evidentiates",1,1,1
"2906","examines",1,1,1
"2910","exchanged",1,1,1
"9416","exchanged",1,2,1
"23138","exchanged",1,5,1
"2913","exclusionary",1,1,1
"2915","execute",1,1,1
"9423","execute",1,2,1
"2916","exempt",1,1,1
"2917","exemption",1,1,1
"9427","exemption",1,2,1
"2921","exerted",1,1,1
"9429","exerted",1,2,1
"2922","exhaustion",1,1,1
"26807","exhaustion",1,6,1
"2928","experiencies",1,1,1
"2929","experincia",1,1,1
"2931","exploiting",1,1,1
"2932","exposed",1,1,1
"9452","exposed",1,2,1
"18475","exposed",1,4,1
"23160","exposed",1,5,1
"2934","extortion",1,1,1
"2935","extract",1,1,1
"18486","extract",1,4,1
"2936","extracted",1,1,1
"2937","extraction",1,1,1
"9464","extraction",1,2,1
"2938","extracts",1,1,1
"2939","eye",1,1,1
"14203","eye",1,3,1
"26824","eye",1,6,1
"2940","facilitation",1,1,1
"18488","facilitation",1,4,1
"23170","facilitation",1,5,1
"2945","fairest",1,1,1
"2948","faith",1,1,1
"26835","faith",1,6,1
"2950","families",1,1,1
"2952","famously",1,1,1
"9483","famously",1,2,1
"2953","farm",1,1,1
"2955","favorite",1,1,1
"2956","(fcc)",1,1,1
"2958","federative",1,1,1
"2960","feeling",1,1,1
"14222","feeling",1,3,1
"18501","feeling",1,4,1
"2962","fellows",1,1,1
"2963","ferramentas",1,1,1
"2964","figured",1,1,1
"2967","filled",1,1,1
"18511","filled",1,4,1
"2968","finalising",1,1,1
"2969","finishing",1,1,1
"2970","firefighter",1,1,1
"2972","fittest",1,1,1
"2973","fixing",1,1,1
"2974","""flashmeeting""",1,1,1
"2975","flexvel",1,1,1
"2976","flimsy",1,1,1
"2977","florianpolis",1,1,1
"2979","fluent",1,1,1
"9541","fluent",1,2,1
"2983","following;",1,1,1
"2985","forcing",1,1,1
"9554","forcing",1,2,1
"18532","forcing",1,4,1
"2986","ford",1,1,1
"9555","ford",1,2,1
"2987","forkings",1,1,1
"2992","fotos",1,1,1
"2994","fragment",1,1,1
"9583","fragment",1,2,1
"2996","frana",1,1,1
"2997","(france)",1,1,1
"2998","freedom&security;",1,1,1
"2999","(frequency",1,1,1
"3002","friendship",1,1,1
"3003","frischmann",1,1,1
"3007","fuentes",1,1,1
"3008","fun",1,1,1
"9602","fun",1,2,1
"3011","//gadebate",1,1,1
"3013","game",1,1,1
"9616","game",1,2,1
"23240","game",1,5,1
"3014","gatekeepers",1,1,1
"3017","geiss",1,1,1
"3020","geo-political",1,1,1
"3021","george",1,1,1
"9630","george",1,2,1
"3022","germn",1,1,1
"3023","gesto",1,1,1
"23256","gesto",1,5,1
"3024","getting",1,1,1
"9633","getting",1,2,1
"14281","getting",1,3,1
"23257","getting",1,5,1
"26892","getting",1,6,1
"3027","globalizes",1,1,1
"3029","gnther",1,1,1
"3030","gnu)",1,1,1
"3031","-going",1,1,1
"9642","-going",1,2,1
"14288","-going",1,3,1
"23268","-going",1,5,1
"3032","gonalves",1,1,1
"3035","gordian",1,1,1
"3039","graph",1,1,1
"3040","graphic",1,1,1
"26904","graphic",1,6,1
"3041","grass",1,1,1
"3042","grouped",1,1,1
"9694","grouped",1,2,1
"26911","grouped",1,6,1
"3044","guerra",1,1,1
"3045","guideline",1,1,1
"23298","guideline",1,5,1
"3046","gwu",1,1,1
"3047","hail",1,1,1
"3048","half)",1,1,1
"3049","hands--",1,1,1
"3056","harold",1,1,1
"3057","hateful",1,1,1
"3059","heading",1,1,1
"18617","heading",1,4,1
"3060","headlining",1,1,1
"3061","heinous",1,1,1
"3064","henrikas",1,1,1
"3069","hit",1,1,1
"3074","horizonte",1,1,1
"3075","hosts",1,1,1
"23349","hosts",1,5,1
"26938","hosts",1,6,1
"3079","huet",1,1,1
"3080","hulu",1,1,1
"3081","hurry",1,1,1
"3082","hypermedia",1,1,1
"3083","hypermedia-hypertext",1,1,1
"3085","icq",1,1,1
"3086","idem",1,1,1
"3088","(igf",1,1,1
"3089","ii)",1,1,1
"3093","(imc'09)",1,1,1
"3099","implicitly",1,1,1
"14373","implicitly",1,3,1
"18700","implicitly",1,4,1
"3101","imports",1,1,1
"3108","incapable",1,1,1
"9853","incapable",1,2,1
"3112","incomplete",1,1,1
"9858","incomplete",1,2,1
"26998","incomplete",1,6,1
"3114","incumbencies",1,1,1
"3116","indicadores",1,1,1
"3117","indicates",1,1,1
"23400","indicates",1,5,1
"3118","indications",1,1,1
"9868","indications",1,2,1
"18731","indications",1,4,1
"3119","indignation",1,1,1
"9871","indignation",1,2,1
"3121","indisputable",1,1,1
"3122","indonesia",1,1,1
"9875","indonesia",1,2,1
"3123","industrialized",1,1,1
"23406","industrialized",1,5,1
"3124","inequality",1,1,1
"3125","infer",1,1,1
"3126","inferred",1,1,1
"3127","infinite",1,1,1
"3128","influential",1,1,1
"18744","influential",1,4,1
"23411","influential",1,5,1
"27015","influential",1,6,1
"3129","informaes",1,1,1
"3130","informatique",1,1,1
"3131","infrastructures12",1,1,1
"3132","infused",1,1,1
"3133","inglesa",1,1,1
"3134","inherited",1,1,1
"3135","iniciativa",1,1,1
"3138","initiate",1,1,1
"9897","initiate",1,2,1
"18753","initiate",1,4,1
"23419","initiate",1,5,1
"3140","inseparability",1,1,1
"3141","insero",1,1,1
"3142","inserted",1,1,1
"18761","inserted",1,4,1
"23428","inserted",1,5,1
"3143","insofar",1,1,1
"3144","inspect",1,1,1
"3146","institutes",1,1,1
"3147","institutionalization",1,1,1
"3151","insufficiencies",1,1,1
"3152","integrants",1,1,1
"3153","integrar",1,1,1
"3154","inteligncia",1,1,1
"3156","intend",1,1,1
"9921","intend",1,2,1
"3159","inter-",1,1,1
"3160","interacting",1,1,1
"27038","interacting",1,6,1
"3162","interao",1,1,1
"3163","intercultural",1,1,1
"3164","interest!",1,1,1
"3165","interests;",1,1,1
"18782","interests;",1,4,1
"3166","interfear",1,1,1
"3167","intermediao",1,1,1
"3169","intermingled",1,1,1
"3170","internacional",1,1,1
"3172","internationalization)",1,1,1
"3173","internationalizes",1,1,1
"3174","internet",1,1,1
"3175","(internet)",1,1,1
"3177","internet/e-commerce",1,1,1
"3178","interneteven",1,1,1
"3180","internet-roadmap;",1,1,1
"3182","interpretative",1,1,1
"3184","interrelations",1,1,1
"3185","interview)",1,1,1
"3188","intrude",1,1,1
"3189","int/wsis/docs2/tunis//6rev1",1,1,1
"18812","int/wsis/docs2/tunis//6rev1",1,4,1
"3190","invadindo",1,1,1
"3192","investigao",1,1,1
"3193","investigated",1,1,1
"9978","investigated",1,2,1
"3196","invisible",1,1,1
"9984","invisible",1,2,1
"3198","inviting",1,1,1
"9987","inviting",1,2,1
"14443","inviting",1,3,1
"23483","inviting",1,5,1
"27069","inviting",1,6,1
"3200","(ip/14/142)",1,1,1
"3201","iphone",1,1,1
"3202","(ipr)",1,1,1
"9992","(ipr)",1,2,1
"3203","iran",1,1,1
"18826","iran",1,4,1
"23488","iran",1,5,1
"3204","irrelevance",1,1,1
"3205","(isp)",1,1,1
"23495","(isp)",1,5,1
"27083","(isp)",1,6,1
"3206","(isps",1,1,1
"3207","israel",1,1,1
"10008","israel",1,2,1
"3212","(iv)",1,1,1
"18846","(iv)",1,4,1
"3213","jahanian",1,1,1
"3214","jefferson",1,1,1
"3215","joanna",1,1,1
"3217","joe",1,1,1
"3220","jovens",1,1,1
"3221","(jpa)",1,1,1
"3222","jrme",1,1,1
"3224","jurists",1,1,1
"3227","@juventudes",1,1,1
"3228","kcm",1,1,1
"3229","kenski",1,1,1
"3230","kidnapping",1,1,1
"3231","killer",1,1,1
"3232","klumpp",1,1,1
"3233","knocking",1,1,1
"3234","knowledge-sharing",1,1,1
"10058","knowledge-sharing",1,2,1
"18868","knowledge-sharing",1,4,1
"3235","(korea)",1,1,1
"3237","kroes;",1,1,1
"3238","kulesza",1,1,1
"3239","labs",1,1,1
"3241","lag",1,1,1
"3242","land",1,1,1
"10069","land",1,2,1
"3243","land10",1,1,1
"3244","lane",1,1,1
"3245","""laptops""",1,1,1
"3247","lasswell",1,1,1
"3249","(later",1,1,1
"3251","lay",1,1,1
"10088","lay",1,2,1
"14482","lay",1,3,1
"23550","lay",1,5,1
"3252","ldz",1,1,1
"3255","lectures",1,1,1
"3258","legislators",1,1,1
"10103","legislators",1,2,1
"3259","leite",1,1,1
"3260","lesser",1,1,1
"10113","lesser",1,2,1
"23565","lesser",1,5,1
"3261","letramento",1,1,1
"3262","letras-libras",1,1,1
"3263","levam",1,1,1
"3264","lgica",1,1,1
"3266","librarians",1,1,1
